id,Month,Day,Year,Hour,Minute,Second
14799046,July,18,2012,20,14,03
14774476,March,4,2011,13,47,47
99803275,February,17,2012,12,44,44
67757582,July,25,2012,15,01,00
26670851,May,23,2012,10,21,09
93681415,April,8,2011,11,01,19
53004195,October,25,2013,20,23,48
87200112,February,1,2012,23,41,00
65328029,January,26,2012,16,35,39
81002893,July,21,2010,23,05,06
10929454,May,9,2013,20,27,11
74186497,April,20,2011,21,03,53
13652516,October,5,2011,20,22,58
96836242,October,1,2012,20,30,51
58207525,November,5,2013,00,00,00
51372631,March,18,2013,20,44,59
68827314,October,28,2013,14,19,47
50196058,September,13,2012,12,16,55
63473014,December,20,2011,00,00,48
74551352,November,27,2012,20,00,04
75329088,November,23,2012,15,24,05
16631172,August,14,2013,00,10,27
75064075,October,14,2010,17,17,26
92518098,August,10,2012,19,02,29
69257045,April,23,2013,20,59,56
13091556,June,22,2011,04,00,33
28242673,February,6,2013,02,00,00
43688287,October,29,2013,20,52,03
79918461,September,22,2011,11,57,17
26632011,July,13,2011,14,17,57
24950035,July,3,2013,10,12,11
85052398,April,8,2011,06,13,16
83730983,July,14,2011,16,02,36
54035910,November,7,2013,08,45,02
26925649,April,9,2013,04,01,00
69437093,August,22,2011,20,03,34
93140101,December,6,2010,23,35,51
23997926,April,19,2011,20,47,25
61259112,May,26,2011,13,38,29
31935725,June,14,2013,22,14,20
35885759,October,22,2013,04,28,08
62585193,April,5,2012,00,17,24
19636785,July,18,2011,11,01,01
22899527,July,15,2010,22,38,02
12861882,October,13,2010,22,00,01
77514421,July,18,2013,21,51,38
72949735,August,18,2012,04,01,00
44157912,August,16,2011,23,06,51
18342252,November,30,2010,21,43,56
54310859,October,26,2012,04,01,00
80663084,March,23,2011,04,01,01
94996989,August,2,2013,22,58,42
44508304,September,11,2013,19,01,21
85164919,July,30,2013,21,47,21
29499634,October,17,2012,11,01,01
2912471,October,6,2011,20,08,41
22048710,June,6,2013,21,00,00
29812021,June,17,2011,04,01,00
36259757,September,27,2012,22,51,46
72746320,October,27,2013,14,29,49
84449274,April,11,2011,20,21,29
56628275,February,29,2012,00,20,36
20856460,October,20,2010,14,56,08
13535709,March,27,2013,07,13,32
93551291,November,22,2013,10,30,00
60081658,January,4,2013,13,28,32
25317157,March,28,2011,14,15,40
68451857,September,30,2012,22,00,00
43808446,September,27,2013,20,02,55
50433644,May,6,2013,04,01,00
83769885,January,5,2012,15,00,31
33659908,December,1,2010,14,38,34
63267456,August,1,2012,04,01,01
33857478,October,22,2012,22,25,36
65427394,July,23,2013,08,54,05
96449137,March,19,2013,20,41,55
54459012,October,6,2011,12,53,01
98424314,June,15,2012,23,27,48
62375452,September,30,2013,18,20,48
26280665,April,5,2012,20,49,59
74402575,January,1,2013,00,00,00
91339089,October,24,2012,20,40,42
43058109,April,27,2011,21,39,15
19198832,May,22,2012,02,12,10
99008515,December,14,2010,15,24,40
47214180,July,13,2010,04,00,03
8360259,September,24,2013,15,59,58
6352693,May,7,2013,20,10,30
55639835,October,30,2010,00,55,44
96030484,July,27,2010,04,00,00
10278117,July,11,2013,04,01,00
6261699,February,27,2012,16,25,48
40780632,September,22,2010,22,29,54
56396727,April,13,2011,04,01,00
14042482,April,18,2011,16,55,17
99676894,June,27,2013,18,30,47
35442690,June,22,2012,12,41,35
90502296,March,22,2012,13,47,57
33899046,April,18,2011,20,32,14
56173455,May,10,2013,14,53,41
72058117,September,29,2013,23,01,00
15395532,November,16,2013,05,01,00
6364657,February,14,2013,23,28,39
99039752,July,13,2011,04,01,26
77725081,December,17,2010,13,29,07
66327155,March,24,2011,18,12,34
12308903,May,20,2013,16,03,55
49047566,July,9,2011,04,01,00
8734139,August,31,2013,04,01,00
11434841,April,26,2012,12,03,29
31556666,June,5,2012,04,01,01
87428488,February,15,2012,21,34,30
97029259,November,2,2010,20,12,37
96320185,July,1,2011,18,36,21
73176400,December,5,2012,15,00,54
70823391,March,17,2011,21,09,34
18124185,March,8,2012,05,43,53
81864697,October,26,2012,20,28,09
51688717,October,21,2011,03,39,45
74038331,May,25,2012,04,01,00
84617131,September,7,2012,00,13,34
82096537,October,30,2012,11,58,23
38229281,April,30,2013,18,23,28
53338527,August,15,2012,17,51,30
83651436,August,18,2012,04,00,01
31158848,October,6,2011,18,05,41
71369012,November,9,2013,05,54,12
41260438,October,25,2012,20,15,11
26137716,May,3,2012,17,08,45
93711392,November,30,2010,17,39,14
61548783,June,26,2013,23,05,34
42838218,December,3,2012,15,50,05
26814961,May,18,2012,23,05,24
23594719,June,18,2012,16,01,00
68872634,March,7,2013,23,13,38
75253104,April,29,2011,20,48,39
38825997,October,28,2013,22,27,33
5029715,February,15,2011,07,57,00
63939620,February,23,2013,05,00,01
97275973,June,19,2013,04,01,01
85258143,November,21,2013,17,37,38
39277673,August,2,2011,10,55,53
8429941,July,13,2011,19,02,43
66624825,March,5,2013,02,39,28
6995301,February,25,2013,22,00,28
34243557,January,19,2012,16,00,00
73337042,April,25,2011,18,59,07
31340394,September,12,2011,04,01,00
9573839,November,30,2012,21,32,07
48498268,November,14,2013,23,57,15
27074042,October,9,2013,15,29,22
47521626,November,19,2013,21,03,37
27323744,September,9,2013,09,40,35
3396381,January,4,2012,00,08,03
53397265,December,20,2012,22,02,15
91308570,December,3,2012,08,22,44
63849925,October,25,2013,11,07,59
67562859,September,28,2010,01,00,00
12599728,April,12,2012,04,01,00
63113773,July,16,2012,10,07,55
48301035,July,29,2010,09,30,53
40706479,May,3,2013,22,14,44
3036678,January,15,2013,19,00,48
33441028,October,2,2013,10,59,05
59215919,January,31,2013,22,00,54
79302345,October,14,2011,10,06,40
49551254,October,6,2011,17,58,29
97751019,May,26,2011,16,38,54
30759192,September,5,2013,10,50,29
9566701,April,20,2011,15,39,55
59828540,July,19,2010,23,00,00
81276140,March,6,2012,21,23,57
40744963,February,6,2013,11,56,19
93781522,April,19,2012,15,49,40
47746888,August,17,2011,13,00,00
74802395,July,24,2013,20,00,00
43559856,July,16,2012,19,42,58
72674433,March,16,2012,16,43,45
18425608,May,2,2012,13,03,24
67362310,April,13,2011,16,29,41
20781528,September,19,2012,20,09,31
7096447,July,11,2011,07,19,25
78469446,February,17,2012,23,46,54
31182660,June,13,2012,22,01,24
27332991,October,30,2013,09,25,37
90018796,February,6,2012,16,05,42
776206,September,3,2013,20,49,17
41804007,August,22,2011,17,33,59
34748783,February,9,2012,12,01,01
62389871,February,28,2012,13,56,06
1645922,June,23,2013,22,01,00
79048816,January,7,2013,18,07,57
6288939,November,6,2010,01,04,58
41105009,December,5,2011,21,13,07
22382268,March,2,2011,16,08,22
46261564,July,20,2012,11,01,01
18234199,July,21,2011,20,23,49
20738035,May,31,2013,21,37,49
75425211,January,14,2013,17,59,09
35897828,May,24,2013,16,34,53
76266060,November,29,2011,12,23,48
52327659,February,20,2013,21,00,00
23706893,July,3,2012,17,00,00
67715054,September,3,2012,08,00,00
9426731,October,16,2013,09,08,03
19923140,October,1,2013,12,29,35
94079697,November,18,2013,18,55,31
13285603,April,26,2013,17,07,58
40499219,February,27,2013,14,55,53
28298894,October,25,2012,04,00,00
17184113,July,14,2011,14,04,17
20234852,November,5,2012,05,36,10
22912206,July,15,2010,23,59,34
6568377,July,12,2012,21,40,09
10083791,December,1,2010,21,31,26
70346796,June,29,2012,22,22,09
56091580,February,24,2012,04,07,48
39417069,February,17,2012,23,07,10
66390050,February,14,2011,14,51,38
1576008,October,3,2010,23,32,17
37507988,February,27,2012,18,17,51
55152006,March,28,2013,16,00,00
17935398,August,22,2013,21,10,27
39439491,April,29,2013,20,10,15
77748522,March,8,2012,21,38,34
53231833,June,21,2011,20,15,16
8402681,April,22,2013,21,08,23
31039841,September,18,2013,00,03,49
84078642,June,14,2011,20,22,05
36162182,September,3,2013,20,51,06
58454648,September,14,2012,14,27,22
8757229,April,28,2011,22,43,27
21739058,November,5,2013,19,59,41
89434208,July,16,2013,11,01,01
61992784,February,25,2013,08,58,56
37266096,July,22,2010,20,15,31
94200020,March,5,2012,21,10,49
34351123,July,13,2010,21,23,57
6457763,August,2,2012,01,01,53
2172337,July,8,2010,20,25,38
22933819,February,8,2013,22,14,32
21121065,July,10,2010,08,26,42
98206988,September,2,2011,00,00,29
74360348,March,15,2011,20,25,29
23450405,July,25,2011,01,16,21
14735728,March,26,2013,20,40,03
47002640,October,30,2012,08,41,10
17733804,December,19,2012,21,00,00
94260877,March,9,2013,05,00,33
30741786,February,5,2013,21,21,02
48508908,July,17,2013,21,39,52
72954283,May,27,2011,08,48,58
72705830,December,13,2012,08,09,57
49037878,September,29,2010,04,01,01
70500003,May,11,2013,04,01,05
42142121,October,24,2012,04,01,01
72054802,June,23,2011,03,48,12
21864431,August,2,2010,21,43,35
84257913,June,15,2012,20,13,29
53471627,December,19,2012,22,18,12
99811946,February,8,2012,12,53,21
97140781,December,12,2012,05,01,00
3010727,November,21,2010,00,05,34
66503605,May,29,2012,19,00,01
26731223,June,7,2012,01,23,40
87117881,September,24,2010,22,19,49
22043129,August,30,2012,18,51,04
43494427,April,19,2012,20,49,15
55982881,May,25,2011,14,32,55
41325223,April,21,2011,11,50,47
94071528,May,4,2011,23,00,00
50761613,March,28,2012,15,00,00
43827526,January,22,2013,21,03,20
10810079,April,21,2011,13,26,07
45363153,January,28,2013,20,31,58
41016867,March,30,2011,12,57,37
53353063,October,20,2011,10,10,31
47325027,April,8,2013,23,08,27
95808864,March,10,2012,06,38,56
47706899,January,19,2013,05,01,00
94466676,October,14,2011,04,00,01
56194806,February,17,2011,21,15,57
47326496,June,23,2010,04,01,00
47638352,August,17,2011,17,27,28
64081700,July,18,2013,11,00,01
11291600,July,11,2013,20,27,20
66431439,September,4,2013,04,01,00
76693317,October,23,2013,16,48,00
69994441,April,17,2013,19,27,50
5853917,January,24,2012,14,13,29
25893751,February,8,2013,21,19,27
50575071,January,31,2013,05,01,00
84029053,October,19,2012,22,20,32
82674781,July,12,2013,18,19,54
98735741,December,1,2011,00,01,43
96180485,April,29,2011,20,39,47
83773796,June,6,2012,09,35,02
16524396,August,28,2012,13,38,33
36941840,July,23,2010,10,11,05
25792593,June,23,2010,22,10,35
47978174,March,6,2013,13,21,27
48231959,January,23,2013,12,36,40
8212753,January,4,2012,18,36,59
80300879,August,27,2013,20,21,57
78388917,October,23,2012,21,18,10
61131202,November,20,2013,05,01,00
85191368,October,10,2011,18,48,09
47330686,June,12,2013,02,00,00
68408706,December,8,2011,22,23,48
43331604,October,15,2010,20,15,50
12996440,July,6,2012,21,48,13
76236639,September,13,2012,20,43,01
84498542,October,10,2012,04,01,00
78932645,February,23,2011,05,01,01
85319775,October,20,2011,20,38,56
66554654,February,26,2013,05,01,01
41063282,June,13,2011,10,40,41
53579438,May,30,2013,20,09,36
97199368,September,14,2013,04,01,00
75092836,September,25,2013,09,58,18
40141508,February,27,2012,10,18,39
37856619,December,5,2012,17,14,55
35574085,January,25,2013,08,29,11
7783561,September,6,2012,21,14,30
51449506,March,26,2012,20,55,16
71280117,November,12,2010,15,09,09
72960555,August,20,2013,22,01,00
41405263,March,21,2011,08,49,58
23703326,July,12,2012,14,31,12
70126045,December,21,2012,16,20,41
14401809,February,15,2011,17,07,58
13531872,February,21,2013,22,50,57
76973265,December,28,2010,05,01,00
95223739,August,15,2012,17,13,04
76380812,July,20,2011,00,40,52
99409356,January,11,2012,00,00,00
85225388,June,29,2011,11,00,01
376091,April,9,2011,04,56,22
52122821,June,5,2013,23,01,00
75101731,July,21,2011,16,04,25
48995197,April,21,2013,14,21,23
48054522,June,6,2011,04,00,46
64262398,August,29,2012,17,58,34
54548596,September,12,2012,05,04,16
97155251,April,18,2012,14,13,52
17462629,October,8,2011,04,01,00
54482473,August,18,2011,00,00,51
56549441,April,19,2013,20,36,41
12719924,March,9,2011,16,00,00
6671001,February,9,2012,05,01,01
21543058,February,11,2011,21,22,26
8990139,July,12,2010,21,35,29
96206667,November,8,2012,00,03,11
38551591,July,19,2011,19,02,44
68335437,November,5,2013,05,01,00
34447469,November,2,2010,20,14,09
87905144,January,30,2012,22,05,59
99082771,April,22,2013,23,15,16
95764924,June,20,2013,17,16,45
85681497,December,5,2012,21,05,34
54660735,May,16,2013,20,49,19
47258803,December,9,2011,21,10,36
86028190,September,4,2012,14,58,39
84321985,April,20,2012,20,57,17
14485981,June,6,2012,21,45,35
77259100,March,25,2011,10,00,01
52999741,August,1,2011,16,23,48
62999440,October,26,2012,09,52,29
7498540,June,23,2010,14,58,08
72983957,August,1,2011,02,26,00
20750746,September,11,2012,20,44,22
33951607,October,21,2011,13,46,11
13138810,October,11,2013,04,01,00
19246012,January,8,2013,14,26,15
38617968,April,4,2011,20,17,23
47947754,May,12,2011,03,09,44
5936749,September,27,2012,23,00,16
18093904,July,2,2011,04,01,00
3653122,November,27,2012,22,58,02
54029817,April,26,2011,22,11,06
26506119,September,22,2010,10,35,43
45262770,September,4,2013,14,00,05
45753522,November,6,2012,23,30,00
88265870,February,27,2012,05,01,16
77624257,November,28,2012,21,00,00
60066459,January,18,2012,02,21,26
14165154,October,25,2013,15,22,48
52424586,January,4,2012,18,36,59
972359,July,18,2012,04,09,53
59970986,July,18,2012,21,16,49
59598886,October,19,2012,19,31,53
33394501,October,22,2010,08,37,42
62838544,January,14,2012,05,01,00
67422610,July,19,2013,22,04,57
41089737,October,9,2013,06,07,22
51387912,July,27,2011,00,27,28
72872872,October,26,2012,16,02,50
25270641,January,29,2013,21,39,28
20450273,October,9,2013,04,01,00
88782872,May,15,2012,12,34,18
98711605,September,15,2011,04,00,03
56471667,September,19,2011,20,16,37
2763040,October,10,2013,21,08,29
7823177,December,5,2012,12,00,15
44118278,October,24,2013,21,29,14
15084068,November,12,2010,21,47,37
75339704,February,25,2011,11,58,46
98109655,March,14,2013,20,56,30
49615582,October,10,2011,04,01,00
38649083,August,31,2011,11,14,41
71051539,June,19,2012,20,41,14
565704,October,24,2013,20,36,25
61299393,September,3,2013,11,53,55
25162264,July,29,2011,21,28,36
64896475,April,19,2013,04,25,40
8725012,June,17,2013,08,57,40
8940097,October,6,2011,20,09,39
34928342,September,30,2010,12,21,37
53228225,September,21,2011,20,00,00
35702795,September,7,2011,04,01,00
46180402,July,29,2011,20,16,31
83566713,June,1,2011,04,00,35
87007168,April,26,2010,17,11,05
54433750,February,15,2012,21,29,36
33844088,July,13,2012,04,54,39
36533067,December,21,2011,19,32,58
12882114,October,5,2011,04,01,03
70897314,February,18,2012,00,00,01
88080343,September,24,2010,06,09,26
79104109,September,20,2012,20,02,11
20785046,September,11,2012,18,02,09
93398404,April,23,2010,20,33,01
49553035,August,1,2013,06,38,40
93680653,November,8,2013,05,00,00
1063265,August,31,2012,07,24,55
35907684,January,17,2012,16,30,00
76803578,October,14,2010,23,52,01
26062503,July,25,2012,21,12,06
27983271,November,23,2010,20,00,42
47669957,March,19,2013,20,47,15
77155946,February,20,2012,00,00,01
58542765,February,24,2011,05,00,15
51874979,October,29,2013,20,05,59
95433089,May,21,2012,14,37,26
18918696,April,23,2012,01,21,58
69634759,September,29,2010,06,14,16
63779000,February,19,2011,11,00,00
88420152,April,15,2013,12,21,30
59621416,February,7,2012,21,42,43
13809712,November,16,2010,22,42,02
27534954,April,10,2013,14,47,42
60948810,January,11,2013,06,54,55
64995174,December,4,2012,22,26,38
99213972,May,16,2011,20,59,44
61498539,February,23,2012,14,41,54
38812556,November,4,2010,19,25,01
62728032,May,30,2011,04,52,10
9792020,April,23,2013,20,23,24
25775561,February,15,2011,22,40,33
13542236,April,30,2012,20,02,17
95756375,June,14,2011,21,21,17
69030653,May,8,2013,18,03,45
86951373,October,13,2010,20,22,37
13710149,November,1,2010,17,24,33
77243971,September,11,2013,17,58,50
67678679,October,19,2012,23,21,49
57873350,May,19,2011,11,01,01
33532775,November,15,2013,12,32,03
50713700,July,23,2013,13,00,17
78752773,February,7,2013,05,07,11
73188458,October,11,2011,00,25,17
44637722,May,9,2013,16,27,18
47353715,September,19,2012,18,07,41
35304754,July,14,2010,20,21,51
51862312,November,3,2010,15,25,20
1125703,October,18,2013,04,01,01
83483188,February,22,2011,14,05,27
75567368,March,5,2012,22,30,40
57007959,October,21,2011,04,01,00
54411694,September,6,2013,19,04,55
99916031,May,28,2013,18,24,26
57439862,June,14,2010,20,27,39
76208946,June,17,2013,20,48,07
95653167,December,16,2010,21,57,29
78574330,March,21,2013,11,00,00
53082239,November,1,2013,21,07,19
75799187,October,18,2013,15,46,25
30899935,February,21,2013,21,42,18
51495688,June,10,2013,21,00,00
38986317,December,28,2012,06,36,05
36279438,August,2,2013,13,00,00
94591344,January,31,2013,09,48,53
71725407,September,4,2012,20,21,49
49965513,February,18,2011,21,37,33
48677321,October,19,2012,14,06,51
17300787,May,13,2012,22,00,09
89253489,April,24,2013,15,11,20
401294,February,16,2011,10,49,39
52307535,June,14,2012,23,48,03
52517522,October,18,2012,20,26,35
26704600,January,25,2012,17,39,26
44529635,October,2,2012,04,01,00
5834192,September,1,2011,16,17,22
6174266,October,17,2013,15,43,50
4619913,January,11,2013,17,35,45
65785774,November,24,2012,05,00,01
34695228,September,24,2012,17,13,22
44065090,July,6,2010,04,00,03
62053288,August,3,2012,04,00,01
49432195,March,11,2011,06,44,22
51932879,August,13,2013,20,34,50
33034934,July,11,2013,20,40,31
12166320,December,30,2010,01,47,51
70849494,October,8,2013,03,27,55
55159760,August,8,2011,23,00,01
1735364,May,29,2013,04,01,01
2805089,July,8,2011,15,30,57
9764270,July,30,2010,00,01,56
84470426,August,9,2013,00,00,00
64074185,December,13,2012,16,03,27
34066847,June,8,2011,12,25,31
75325873,June,27,2012,00,35,58
49071474,September,24,2013,13,38,57
12417018,September,14,2011,04,01,00
25935811,June,28,2010,01,00,00
21143940,September,8,2011,01,11,01
